Time,Value
305,316285
306,265947
307,277142
308,234592
309,336267
310,357205
311,279665
312,351495
313,235209
314,590536
315,325598
316,247007
317,436571
318,261875
319,306768
320,230781
321,336329
322,320819
323,313571
324,849271
325,274304
326,261252
327,237610
328,235389
329,635092
330,236761
331,316259
332,278345
333,424193
334,308260
335,380941
336,296418
337,390686
338,266366
339,340835
340,306831
341,261979
342,351344
343,231963
344,406855
345,738676
346,377685
347,236796
348,249929
349,483250
350,337501
351,397046
352,367695
353,269223
354,282383
355,271190
356,298201
357,398323
358,286333
359,423590
360,404673
361,366118
362,298606
363,358080
364,357967
365,276107
366,588605
367,282726
368,313845
369,250343
370,263141
371,279422
372,396199
373,289742
374,498653
375,419288
376,292084
377,230919
378,237448
379,584866
380,345972
381,292672
382,300126
383,319598
384,361117
385,267665
386,418625
387,785156
388,290230
389,241204
390,257190
391,305113
392,398693
393,747079
394,327898
395,469302
396,241025
397,295721
398,268679
399,352829
400,300420
401,411804
402,233142
403,264387
404,417884
405,252633
406,438424
407,309027
408,239450
409,240477
410,268153
411,269537
412,367247
413,310108
414,344007
415,331070
416,257971
417,309164
418,261827
419,535315
420,324818
421,299203
422,268261
423,308388
424,332224
425,240257
426,241413
427,515160
428,359829
429,241299
430,263633
431,268390
432,379182
433,293355
434,260576
435,343157
436,273518
437,255655
438,321396
439,327103
440,276757
441,303970
442,248285
443,391032
444,343566
445,260571
446,298883
447,357852
448,376256
449,384730
450,325986
451,557745
452,375973
453,369890
454,365259
455,274456
456,436998
457,236085
458,251075
459,254698
460,295095
461,255754
462,252749
463,261084
464,368408
465,563834
466,313171
467,266412
468,281840
469,235240
470,514660
471,372161
472,264962
473,341882
474,257567
475,263603
476,281381
477,285262
478,271143
479,251620
480,296033
481,520666
482,285851
483,300869
484,390109
485,272628
486,262663
487,337272
488,421663
489,269124
490,418292
491,425239
492,423444
493,306609
494,265239
495,336254
496,334778
497,485926
498,251010
499,345970
500,286532
501,314719
502,275784
503,289142
504,291030
505,282796
506,395042
507,249120
508,336333
509,248138
510,277099
511,235505
512,302342
513,324917
514,304360
515,254907
516,458077
517,334725
518,239387
519,318967
520,281723
521,241962
522,438375
523,313695
524,351540
525,259239
526,271437
527,280401
528,257609
529,239659
530,587375
531,238849
532,250642
533,365093
534,282742
535,262933
536,435458
537,243115
538,268546
539,270761
540,312768
541,342478
542,286929
543,240252
544,281518
545,288261
546,303435
547,330454
548,276386
549,296325
550,255818
551,275754
552,231454
553,260672
554,386615
555,468325
556,293320
557,398452
558,242330
559,503849
560,290828
561,244839
562,250119
563,256465
564,375288
565,319553
566,361341
567,278332
568,271673
569,288062
570,297663
571,240220
572,438688
573,231348
574,280254
575,330613
576,319150
577,398475
578,264837
579,418470
580,367993
581,274306
582,353477
583,353230
584,230916
585,310740
586,392086
587,450519
588,302554
589,464951
590,308018
591,237924
592,263440
593,367493
594,408038
595,388913
596,311055
597,268837
598,255452
599,263577
600,309289
601,271885
602,300930
603,365660
604,233539
605,299092
606,231340
607,313973
608,266713
609,299731
610,634712
611,332835
612,246166
613,395921
614,266572
615,239038
616,523653
617,249050
618,263963
619,274919
620,242410
621,363983
622,280668
623,242336
624,315018
625,234031
626,337382
627,270559
628,349190
629,425979
630,534080
631,330214
632,248665
633,314325
634,542665
635,231899
636,342124
637,266224
638,290273
639,422717
640,477076
641,247337
642,386142
643,264701
644,269638
645,323574
646,349222
647,247708
648,825036
649,241114
650,235639
651,260013
652,297531
653,339881
654,453308
655,361963
656,315323
657,238788
658,262713
659,268798
660,290033
661,342180
662,247003
663,635784
664,252440
665,232811
666,417719
667,292850
668,319181
669,269942
670,307471
671,269322
672,261375
673,241475
674,231781
675,483435
676,253078
677,233038
678,268252
679,561403
680,278199
681,443520
682,241839
683,251954
684,283260
685,261410
686,462410
687,247602
688,445510
689,295550
690,279218
691,295468
692,456955
693,253635
694,241187
695,371869
696,397211
697,304162
698,306392
699,319109
700,625568
701,260206
702,234953
703,454599
704,252553
705,279696
706,260597
707,340258
708,245614
709,246980
710,270081
711,314321
712,260486
713,301443
714,333167
715,298703
716,251640
717,274764
718,254939
719,357201
720,281322
721,419521
722,251128
723,273439
724,351834
725,551041
726,453742
727,365438
728,532344
729,243786
730,299686
731,263694
732,357603
733,275870
734,250380
735,275272
736,398352
737,231171
738,263234
739,261696
740,356453
741,246566
742,369013
743,400989
744,387899
745,462735
746,300684
747,247573
748,284049
749,347857
750,241068
751,283826
752,259646
753,256324
754,381365
755,238620
756,261486
757,265161
758,404497
759,285397
760,247642
761,246136
762,264091
763,408302
764,233449
765,246321
766,296185
767,266179
768,345826
769,236585
770,284034
771,478556
772,335548
773,473316
774,367617
775,344882
776,318909
777,252123
778,263628
779,569124
780,399683
781,285384
782,258149
783,623850
784,315373
785,593678
786,265616
787,283527
788,342445
789,244848
790,342650
791,256803
792,308437
793,424880
794,325742
795,336645
796,251722
797,640089
798,371998
799,284328
800,245352
801,339458
802,508815
803,277250
804,721059
805,250810
806,479306
807,283850
808,234265
809,235039
810,353851
811,388776
812,276190
813,289956
814,265701
815,248352
816,270486
817,294186
818,429298
819,308036
820,337254
821,280293
822,441976
823,240298
824,238899
825,263289
826,307225
827,260694
828,308649
829,351392
830,299287
831,426647
832,274670
833,314913
834,287946
835,442903
836,270702
837,300793
838,240929
839,249990
840,295211
841,259575
842,304495
843,380761
844,262304
845,346720
846,357734
847,729646
848,345137
849,379154
850,454052
851,480760
852,434208
853,269027
854,275241
855,263500
856,323286
857,402912
858,260179
859,233885
860,381600
861,246832
862,534497
863,281989
864,311542
865,343747
866,453916
867,344281
868,250682
869,307664
870,399150
871,354445
872,239312
873,268999
874,536412
875,378777
876,455703
877,298057
878,416407
879,290628
880,247198
881,250427
882,233978
883,464458
884,268326
885,260109
886,230738
887,317261
888,256565
889,337696
890,253228
891,239752
892,310517
893,251038
894,273626
895,272915
896,273846
897,299842
898,322477
899,333481
900,327454
901,278007
902,232111
903,237024
904,349072
905,396188
906,262932
907,282462
908,259233
909,325928
910,294252
911,242451
912,292054
913,279919
914,291723
915,356178
916,394159
917,358391
918,284249
919,369514
920,337107
921,342145
922,430287
923,232500
924,585756
925,264001
926,348346
927,388580
928,264895
929,300705
930,324104
931,294004
932,261691
933,292733
934,258774
935,232290
936,331368
937,297200
938,254995
939,242912
940,425852
941,325940
942,237456
943,249114
944,241708
945,421680
946,344173
947,299080
948,319660
949,231572
950,248202
951,378740
952,338685
953,235103
954,256819
955,263440
956,300875
957,275872
958,506451
959,274128
960,271201
961,400654
962,328174
963,355177
964,469618
965,404302
966,278502
967,336171
968,528713
969,255648
970,445773
971,291122
972,234917
973,336487
974,386427
975,255513
976,305057
977,273890
978,258548
979,280254
980,249090
981,255360
982,365052
983,270064
984,418776
985,249113
986,348232
987,405620
988,257120
989,241887
990,242337
991,233402
992,254057
993,316020
994,311193
995,390890
996,328762
997,596650
998,312077
999,281562
1000,286876
1001,381521
1002,239575
1003,269051
1004,288898
1005,286257
1006,446623
1007,344904
1008,307907
1009,260183
1010,590890
1011,348139
1012,629127
1013,425142
1014,257003
1015,302832
1016,252510
1017,458443
1018,393604
1019,254825
1020,329094
1021,384053
1022,370049
1023,407548
1024,435803
1025,251809
1026,273634
1027,448658
1028,332043
1029,261033
1030,312167
1031,255319
1032,310633
1033,298324
1034,385084
1035,483618
1036,325873
1037,271378
1038,291994
1039,245486
1040,497879
1041,273815
1042,231126
1043,248711
1044,244317
1045,291529
1046,448386
1047,308899
1048,369160
1049,324659
1050,298903
1051,665031
1052,324484
1053,249429
1054,627537
1055,380933
1056,239274
1057,307256
1058,240430
1059,473180
1060,348761
1061,230748
1062,360911
1063,360808
1064,313010
1065,262366
1066,310770
1067,339814
1068,306901
1069,277144
1070,239505
1071,265462
1072,289786
1073,260547
1074,245444
1075,329316
1076,325318
1077,333732
1078,314803
1079,300749
1080,316647
1081,444295
1082,358022
1083,235703
1084,255769
1085,366434
1086,295622
1087,484566
1088,236893
1089,287987
1090,485144
1091,342014
1092,286737
1093,383831
1094,510187
1095,263871
1096,337304
1097,270963
1098,451926
1099,244802
1100,414842
1101,292254
1102,234017
1103,339247
1104,234929
1105,232562
1106,305847
1107,236127
1108,338741
1109,282046
1110,408178
1111,240106
1112,369799
1113,324182
1114,681971
1115,576289
1116,278172
1117,296503
1118,355697
1119,250126
1120,243422
1121,232806
1122,244937
1123,421850
1124,344704
1125,231402
1126,316284
1127,262620
1128,464751
1129,235757
1130,574980
1131,273510
1132,324316
1133,537560
1134,347268
1135,398005
1136,405227
1137,366134
1138,253706
1139,356425
1140,231107
1141,425539
1142,385054
1143,392074
1144,408923
1145,306009
1146,416556
1147,367002
1148,243586
1149,396715
1150,250588
1151,371688
1152,269932
1153,240067
1154,421769
1155,533083
1156,377222
1157,382079
1158,285381
1159,306899
1160,241082
1161,338120
1162,469709
1163,374042
1164,426247
1165,303081
1166,246314
1167,285892
1168,482063
1169,282166
1170,319888
1171,503172
1172,240594
1173,267944
1174,355861
1175,368184
1176,346194
1177,264624
1178,248090
1179,313982
1180,334056
1181,406501
1182,378662
1183,304737
1184,272909
1185,258518
1186,235703
1187,324779
1188,238489
1189,524403
1190,244237
1191,273798
1192,245190
1193,244299
1194,532458
1195,275176
1196,432244
1197,233413
1198,317708
1199,259542
1200,478211
1201,326278
1202,576902
1203,303472
1204,373872
1205,281052
1206,361665
1207,238868
1208,271614
1209,508231
1210,249999
1211,232312
1212,312408
1213,281101
1214,232049
1215,260640
1216,280071
1217,391360
1218,291732
1219,308051
1220,246342
1221,315880
1222,324588
1223,332244
1224,353395
1225,266000
1226,461512
1227,421451
1228,236769
1229,251957
1230,299825
1231,323492
1232,300728
1233,472504
1234,263585
1235,238552
1236,264174
1237,316718
1238,239199
1239,284329
1240,478279
1241,362810
1242,408424
1243,250335
1244,350822
1245,375997
1246,313307
1247,300332
1248,423892
1249,266991
1250,232385
1251,233283
1252,388178
1253,352305
1254,359322
1255,385782
1256,366393
1257,254891
1258,322087
1259,366798
1260,349608
1261,234728
1262,645122
1263,452604
1264,265972
1265,303952
1266,247200
1267,329635
1268,318568
1269,459423
1270,328416
1271,525153
1272,260898
1273,238653
1274,404972
1275,439524
1276,328679
1277,298657
1278,333759
1279,254436
1280,489121
1281,405370
1282,750202
1283,289567
1284,281968
1285,234740
1286,352437
1287,345923
1288,378798
1289,232440
1290,324445
1291,293245
1292,232229
1293,237267
1294,234433
1295,257214
1296,335884
1297,339648
1298,291731
1299,264719
1300,244810
1301,253344
1302,285322
1303,474786
1304,292114
1305,250383
1306,703825
1307,396840
1308,473183
1309,231309
1310,565514
1311,242807
1312,312209
1313,379887
1314,260174
1315,360110
1316,496858
1317,314458
1318,282223
1319,310273
1320,266331
1321,336739
1322,259903
1323,238995
1324,254685
1325,507310
1326,543380
1327,334086
1328,277026
1329,326341
1330,419071
1331,322941
1332,284995
1333,288492
1334,286952
1335,271709
1336,288359
1337,263115
1338,421872
1339,241632
1340,279048
1341,242780
1342,242881
1343,301360
1344,236957
1345,495756
1346,251710
1347,311586
1348,240903
1349,320472
1350,301407
1351,270774
1352,254438
1353,334312
1354,480383
1355,320681
1356,246234
1357,322645
1358,351625
1359,285653
1360,582475
1361,383865
1362,429656
1363,303365
1364,274656
1365,328974
1366,237276
1367,353932
1368,410057
1369,276258
1370,302411
1371,346689
1372,254581
1373,566995
1374,308319
1375,362276
1376,314226
1377,246998
1378,237824
1379,244814
1380,277342
1381,254587
1382,335494
1383,316090
1384,247358
1385,554209
1386,519497
1387,264599
1388,288984
1389,286238
1390,269581
1391,254754
1392,307693
1393,450921
1394,381087
1395,278494
1396,360560
1397,244344
1398,305623
1399,300164
1400,255543
1401,327073
1402,403258
1403,313232
1404,239146
1405,332643
1406,248484
1407,339250
1408,391860
1409,333393
1410,393062
1411,380969
1412,275463
1413,282741
1414,279311
1415,249732
1416,317923
1417,239006
1418,344979
1419,268460
1420,274895
1421,257777
1422,272236
1423,382452
1424,267382
1425,240974
1426,276105
1427,557249
1428,266328
1429,531690
1430,254074
1431,415540
1432,277433
1433,260988
1434,253254
1435,479038
1436,253064
1437,256932
1438,284065
1439,236905
1440,423614
1441,244125
1442,293675
1443,299328
1444,232731
1445,363244
1446,284681
1447,281956
1448,245566
1449,291988
1450,301303
1451,257588
1452,285471
1453,233861
1454,251042
1455,415213
1456,295283
1457,530904
1458,334964
1459,252370
1460,334679
1461,708393
1462,384363
1463,241290
1464,491478
1465,242757
1466,789288
1467,540071
1468,308585
1469,238197
1470,230855
1471,595424
1472,236248
1473,471722
1474,332596
1475,337898
1476,231583
1477,594431
1478,352421
1479,234322
1480,241498
1481,285572
1482,297656
1483,470560
1484,275611
1485,342776
1486,253320
1487,415439
1488,363536
1489,258495
1490,251618
1491,285671
1492,428013
1493,344558
1494,281206
1495,274081
1496,485944
1497,269517
1498,356857
1499,496339
1500,360137
1501,369893
1502,248909
1503,350553
1504,298995
1505,264231
1506,292137
1507,262828
1508,288054
1509,382111
1510,257619
1511,274125
1512,396242
1513,362650
1514,239077
1515,263511
1516,276103
1517,388522
1518,304298
1519,266502
1520,239117
1521,246801
1522,262309
1523,293015
1524,366175
1525,372221
1526,255325
1527,235016
1528,404011
1529,454609
1530,388425
1531,264592
1532,258189
1533,608152
1534,399068
1535,259010
1536,271054
1537,403572
1538,242672
1539,239726
1540,303561
1541,274492
1542,293317
1543,384725
1544,277425
1545,284512
1546,232528
1547,252602
1548,275544
1549,261442
1550,491956
1551,425266
1552,412826
1553,359567
1554,242743
1555,348944
1556,418078
1557,233919
1558,514451
1559,254388
1560,485258
1561,232022
1562,290616
1563,294427
1564,241610
1565,356939
1566,318555
1567,625771
1568,382190
1569,231922
1570,364470
1571,282882
1572,251981
1573,316362
1574,247912
1575,333701
1576,380842
1577,269199
1578,254828
1579,540522
1580,281121
1581,549025
1582,313203
1583,357536
1584,344022
1585,353785
1586,243636
1587,320062
1588,317412
1589,372801
1590,268530
1591,352106
1592,258273
1593,372931
1594,280233
1595,246479
1596,261424
1597,335128
1598,278976
1599,256929
1600,339899
1601,353429
1602,246236
1603,320070
1604,309521
1605,231792
1606,241299
1607,263441
1608,351230
1609,369751
1610,362858
1611,398889
1612,324004
1613,243395
1614,273037
1615,367559
1616,363539
1617,278378
1618,370351
1619,563138
1620,357687
1621,360249
1622,279067
1623,246927
1624,344225
1625,231301
1626,240877
1627,451527
1628,330428
1629,624473
1630,260092
1631,339468
1632,352348
1633,309414
1634,252980
1635,286559
1636,271749
1637,440613
1638,290724
1639,247896
1640,335080
1641,504869
1642,231391
1643,300051
1644,266560
1645,265696
1646,343109
1647,396491
1648,434344
1649,354038
1650,680818
1651,303523
1652,312844
1653,272096
1654,355380
1655,371246
1656,237912
1657,299109
1658,266394
1659,265472
1660,265963
1661,293571
1662,607606
1663,291488
1664,243587
1665,316641
1666,319594
1667,305821
1668,272015
1669,352773
1670,254536
1671,277159
1672,324535
1673,612444
1674,595524
1675,278248
1676,294382
1677,364028
1678,304461
1679,290701
1680,342166
1681,410482
1682,281144
1683,309138
1684,230842
1685,262079
1686,322728
1687,379011
1688,263394
1689,372162
1690,263443
1691,552300
1692,359438
1693,247935
1694,401622
1695,368678
1696,269821
1697,245046
1698,342124
1699,289723
1700,314192
1701,343822
1702,236985
1703,252807
1704,387858
1705,277041
1706,297143
1707,466239
1708,299414
1709,231399
1710,419568
1711,330841
1712,378124
1713,249518
1714,276918
1715,242827
1716,348539
1717,319333
1718,236263
1719,265537
1720,598661
1721,256315
1722,428461
1723,333611
1724,281327
1725,396975
1726,248537
1727,283038
1728,625160
1729,329891
1730,348121
1731,512507
1732,542725
1733,360145
1734,244638
1735,244086
1736,380960
1737,262016
1738,256646
1739,929139
1740,511565
1741,254963
1742,246683
1743,542384
1744,316706
1745,368211
1746,368636
1747,284806
1748,238912
1749,246821
1750,264738
1751,300757
1752,259511
1753,356440
1754,324631
1755,329311
1756,301382
1757,336545
1758,279593
1759,250329
1760,235021
1761,302419
1762,316324
1763,343734
1764,244749
1765,341114
1766,342842
1767,497193
1768,367976
1769,743245
1770,237895
1771,438446
1772,428730
1773,407301
1774,272070
1775,360069
1776,260773
1777,292143
1778,394242
1779,374275
1780,268237
1781,262013
1782,254196
1783,496088
1784,281780
1785,517442
1786,296262
1787,247678
1788,290785
1789,321137
1790,261455
1791,235918
1792,233024
1793,238453
1794,260616
1795,362412
1796,375645
1797,237392
1798,232292
1799,241938
1800,459289
1801,351342
1802,231205
1803,287698
1804,253127
1805,433960
1806,308898
1807,465943
1808,301742
1809,266233
1810,310861
1811,235109
1812,275416
1813,349517
1814,349230
1815,271065
1816,260637
1817,271248
1818,252536
1819,316582
1820,257823
1821,237213
1822,361248
1823,270674
1824,260967
1825,390804
1826,378105
1827,239356
1828,230948
1829,975541
1830,330002
1831,273640
1832,267066
1833,240556
1834,302385
1835,407067
1836,231710
1837,240893
1838,402073
1839,247532
1840,326112
1841,271267
1842,870693
1843,249977
1844,325115
1845,311103
1846,336007
1847,331806
1848,241467
1849,276560
1850,337976
1851,301717
1852,240222
1853,344949
1854,373033
1855,431557
1856,352979
1857,305781
1858,298797
1859,245124
1860,268978
1861,365657
1862,425893
1863,310224
1864,268997
1865,359971
1866,263615
1867,241493
1868,252656
1869,327562
1870,328396
1871,258695
1872,378804
1873,403273
1874,387405
1875,268611
1876,230862
1877,234657
1878,302102
1879,249162
1880,331629
1881,331147
1882,277181
1883,404104
1884,286815
1885,264409
1886,376392
1887,332768
1888,277495
1889,233144
1890,549602
1891,394713
1892,260377
1893,277026
1894,293872
1895,248586
1896,281263
1897,409229
1898,244098
1899,374830
1900,330587
1901,355734
1902,660033
1903,250993
1904,269201
1905,339891
1906,231461
1907,322548
1908,362360
1909,291526
1910,419069
1911,389066
1912,295629
1913,610653
1914,260414
1915,248370
1916,243585
1917,395484
1918,477639
1919,396377
1920,291229
1921,301069
1922,621192
1923,347551
1924,495200
1925,455247
1926,521884
1927,352952
1928,316229
1929,398950
1930,299206
1931,306002
1932,347842
1933,231883
1934,283755
1935,428555
1936,554560
1937,284672
1938,421388
1939,700557
1940,289135
1941,264245
1942,266280
1943,245723
1944,305793
1945,288446
1946,266800
1947,296620
1948,357654
1949,250741
1950,295369
1951,442507
1952,234720
1953,325633
1954,283791
1955,279288
1956,518685
1957,290922
1958,397652
1959,380969
1960,682412
1961,292551
1962,247682
1963,447442
1964,241903
1965,324103
1966,361310
1967,494808
1968,318478
1969,292298
1970,278887
1971,237953
1972,302568
1973,282171
1974,773415
1975,231294
1976,233093
1977,296066
1978,298017
1979,245579
1980,373020
1981,344097
1982,324608
1983,243658
1984,455202
1985,306543
1986,268284
1987,249881
1988,242613
1989,262045
1990,320938
1991,289244
1992,262090
1993,247110
1994,230943
1995,232266
1996,231265
1997,243590
1998,1022507
1999,234072
2000,251265
2001,265768
2002,312211
2003,291872
2004,250433
2005,264057
2006,405824
2007,258364
2008,879172
2009,282825
2010,419990
2011,263272
2012,259297
2013,321004
2014,309904
2015,363765
2016,371315
2017,538851
2018,231133
2019,246158
2020,235183
2021,272631
2022,325593
2023,279620
2024,271380
2025,291891
2026,325657
2027,412239
2028,318720
2029,246475
2030,335016
2031,232798
2032,254354
2033,321648
2034,320857
2035,233970
2036,295536
2037,458156
2038,252589
2039,265761
2040,395632
2041,299646
2042,233129
2043,235529
2044,395977
2045,690871
2046,550489
2047,272877
2048,285956
2049,444711
2050,608169
2051,274059
2052,296812
2053,421847
2054,439164
2055,404386
2056,243621
2057,364206
2058,564504
2059,297120
2060,718144
2061,256020
2062,440111
2063,241464
2064,249676
2065,251782
2066,350045
2067,417705
2068,283726
2069,316396
2070,369378
2071,375852
2072,407269
2073,324944
2074,266221
2075,326400
2076,697141
2077,314322
2078,246547
2079,284233
2080,279722
2081,277720
2082,294202
2083,452306
2084,284616
2085,345093
2086,256096
2087,259866
2088,367188
2089,356398
2090,268280
2091,353268
2092,239939
2093,303228
2094,232386
2095,273428
2096,258309
2097,233117
2098,241491
2099,611834
2100,261614
2101,401741
2102,506068
2103,238291
2104,250161
2105,590847
2106,252637
2107,351937
2108,355960
2109,405639
2110,363779
2111,600408
2112,255419
2113,270051
2114,253613
2115,248997
2116,389528
2117,321085
2118,503100
2119,379092
2120,257193
2121,555889
2122,278460
2123,253760
2124,287982
2125,767576
2126,278923
2127,275278
2128,305827
2129,683238
2130,231611
2131,327047
2132,239911
2133,272662
2134,319379
2135,283680
2136,339657
2137,237471
2138,343414
2139,351559
2140,295173
2141,387781
2142,255989
2143,273087
2144,429342
2145,310360
2146,238107
2147,253426
2148,349840
2149,262264
2150,367658
2151,473056
2152,340418
2153,321996
2154,334101
2155,268104
2156,328895
2157,251180
2158,380480
2159,255862
2160,291052
2161,378420
2162,540368
2163,489116
2164,260496
2165,234136
2166,572425
2167,327985
2168,394056
2169,281322
2170,406842
2171,259768
2172,296461
2173,374902
2174,269158
2175,322655
2176,241321
2177,360054
2178,305132
2179,493294
2180,306539
2181,269408
2182,302438
2183,562354
2184,263229
2185,267509
2186,355470
2187,369049
2188,241642
2189,247128
2190,279369
2191,240860
2192,326465
2193,368712
2194,460533
2195,241763
2196,263771
2197,740423
2198,310355
2199,390804
2200,241971
2201,267245
2202,399909
2203,257233
2204,413107
2205,230964
2206,263097
2207,321580
2208,316187
2209,301058
2210,303349
2211,298715
2212,298713
2213,278761
2214,413725
2215,290635
2216,299954
2217,261050
2218,300622
2219,276762
2220,338771
2221,299427
2222,381455
2223,463877
2224,262878
2225,238671
2226,303260
2227,252307
2228,234718
2229,274145
2230,356174
2231,473164
2232,284163
2233,296229
2234,236950
2235,278865
2236,318950
2237,279035
2238,433634
2239,455013
2240,287560
2241,244943
2242,283266
2243,324841
2244,375499
2245,452773
2246,297840
2247,393501
2248,413538
2249,478007
2250,245569
2251,353974
2252,253768
2253,246259
2254,381588
2255,241316
2256,342645
2257,397542
2258,457140
2259,395105
2260,379852
2261,239452
2262,339272
2263,513968
2264,291569
2265,382442
2266,265903
2267,269126
2268,448736
2269,266493
2270,276049
2271,352968
2272,410311
2273,364593
2274,405741
2275,353658
2276,230885
2277,264563
2278,365077
2279,323148
2280,247109
2281,355518
2282,232470
2283,483625
2284,307670
2285,234975
2286,497992
2287,231844
2288,260693
2289,339801
2290,322611
2291,292903
2292,450759
2293,454054
2294,335038
2295,264904
2296,349109
2297,259196
2298,282791
2299,267486
2300,342200
2301,267559
2302,240528
2303,238382
2304,326114
2305,234824
2306,365726
2307,245210
2308,250487
2309,328367
2310,328690
2311,252789
2312,533905
2313,388844
2314,235605
2315,442937
2316,472931
2317,232040
2318,244789
2319,405713
2320,271563
2321,298894
2322,340912
2323,281585
2324,244127
2325,446443
2326,281992
2327,650988
2328,238814
2329,319670
2330,492729
2331,287872
2332,260560
2333,302147
2334,274658
2335,306599
2336,301795
2337,356035
2338,301549
2339,377623
2340,343285
2341,271677
2342,290443
2343,382120
2344,401516
2345,316886
2346,456281
2347,428023
2348,251039
2349,501537
2350,515708
2351,320527
2352,325047
2353,235016
2354,478462
2355,429161
2356,340689
2357,536713
2358,323620
2359,246758
2360,295694
2361,258946
2362,637027
2363,565685
2364,367253
2365,296547
2366,279917
2367,233400
2368,279211
2369,785661
2370,322641
2371,320718
2372,336050
2373,257939
2374,393511
2375,416346
2376,233518
2377,261085
2378,671897
2379,275788
2380,237367
2381,238893
2382,329567
2383,344535
2384,419025
2385,504733
2386,280110
2387,372454
2388,386002
2389,240134
2390,323138
2391,494006
2392,318323
2393,528697
2394,332899
2395,484625
2396,450092
2397,315182
2398,243251
2399,321024
2400,285375
2401,311208
2402,234603
2403,246205
2404,257485
2405,361868
2406,263878
2407,317802
2408,363755
2409,269836
2410,244279
2411,329572
2412,234710
2413,321652
2414,272301
2415,345735
2416,240654
2417,330896
2418,353337
2419,405255
2420,269390
2421,366167
2422,282950
2423,281725
2424,328375
2425,232865
2426,318793
2427,362011
2428,316163
2429,298284
2430,244184
2431,324357
2432,270801
2433,259202
2434,328460
2435,846662
2436,244562
2437,306830
2438,314870
2439,355860
2440,643803
2441,316459
2442,253355
2443,275301
2444,274590
2445,239327
2446,234491
2447,265731
2448,294408
2449,430104
2450,355900
2451,238024
2452,356988
2453,326782
2454,302585
2455,258406
2456,244343
2457,412963
2458,319097
2459,274619
2460,257120
2461,233188
2462,277222
2463,314108
2464,338706
2465,265993
2466,292778
2467,358485
2468,459056
2469,354017
2470,276513
2471,343368
2472,320736
2473,271466
2474,299307
2475,375477
2476,468735
2477,446955
2478,288006
2479,354084
2480,473184
2481,504882
2482,238117
2483,426829
2484,242279
2485,311020
2486,548583
2487,270344
2488,289539
2489,500200
2490,261588
2491,253591
2492,236015
2493,280622
2494,321588
2495,253609
2496,232548
